21650.7720254314
130517.49691792
284054.228690418
100712.168827231
61260.1775431327
19591.8613723937
46712.9864461562
119940.029985008
23163.9661342815
12806.3333139298
46755.5515061583
180377.349414976
401133.214071549
721744.525736213
482476.880884842
1378.81904149096
229231.615624427
789521.626641474
64251.4263051339
5033509.35281244
854374.003363639
248572.639348485
307105.213228642
19481.2288367985
215044.929473774
205724.525164131
1162317.35024368
198293.700412743
95019.4362733403
229359.323539631
781410.334492538
402471.751459832
68841.3826122536
1834892.5091542
2229686.38556969
574399.478124822
1081127.82024945
2322733.2559256
1652497.32773118
1229989.91808508
1827876.89683035
1683944.08415915
1820020.40220267
877502.936874353
2246378.81068147
1517623.43566249
1865769.32050728
1707605.4162657
1325852.12427042
5989029.52383729
529402.381789772
5342.93907987713
1564322.00692532
1946981.06673298
3925510.89452873
4376031.4485799
1774046.9506696
5758767.58714402
3783802.01427756
3510988.93524109
7114252.72411579
3605316.34296542
2552624.77340401
5167039.92246312
6691132.83194609
2432843.06339024
3030511.79298907
5879210.7446568
4609891.29012191
5779093.99063557
2645868.91918786
4449494.22377467
4760012.66982882
4270955.89888724
1106613.797374
1168941.09117526
456208.930949067
1487401.55772861
2385889.8980273
3239913.63602877
5501722.29933282
3535960.46832789
2841862.94724358
2703977.65005806
1999609.69935973
3867679.00052834
2050262.81404819
3605103.98762539
4936270.27593772
7183854.42829164
4918475.50947037
1395143.66746587
